SessionStart,CustomerID,FullName,Gender,Age,CreditScore,MonthlyIncome,Country,State,City,Category,Product,Cost,Price,Quantity,CampaignSchema ,CartAdditionTime,OrderConfirmation,OrderConfirmationTime,PaymentMethod,SessionEnd,OrderReturn,ReturnReason,SessionDuration,SessionYear,SessionMonth,SessionDay
2022-02-14 13:24:00,1859,Megan Anderson,1,55,727,6148.0,3,8,Nagpur,2,jeans,40,70,2,Instagram-ads,2022-02-14 13:42:00,False,,4,2022-02-14 13:46:00,Unknown,Unknown,22.0,2022,2,14
2022-02-15 19:27:00,1161,Katherine Curtis,0,65,765,6708.0,1,11,Quebec City,2,dress,50,80,3,Google-ads,2022-02-15 19:51:00,False,,4,2022-02-15 19:37:00,Unknown,Unknown,10.0,2022,2,15
2022-02-17 01:43:00,1952,Katrina Edwards,0,57,727,4481.0,7,3,London,2,jeans,40,70,6,Google-ads,2022-02-17 01:48:00,True,2022-02-17 01:53:00,1,2022-02-17 01:50:00,False,Unknown,7.0,2022,2,17
2022-02-17 06:12:00,2178,Samuel Chambers,1,66,724,4063.0,8,1,San Jose,3,toaster,40,60,2,Facebook-ads,2022-02-17 06:19:00,True,2022-02-17 06:27:00,3,2022-02-17 06:23:00,False,Unknown,11.0,2022,2,17
2022-02-20 04:36:00,1014,Karen Austin,1,18,629,4800.0,0,9,Wollongong,1,table fan,30,50,4,Instagram-ads,2022-02-20 04:59:00,True,2022-02-20 05:07:00,3,2022-02-20 05:02:00,False,Unknown,26.0,2022,2,20
2022-02-22 07:25:00,1604,Sherri Curtis,0,41,616,4162.0,4,6,Frosinone,0,novel,10,18,5,Twitter-ads,2022-02-22 07:44:00,False,,4,2022-02-22 07:31:00,Unknown,Unknown,6.0,2022,2,22
2022-02-23 15:58:00,1905,Jennifer White,1,63,691,7546.0,7,3,London,0,magazine,5,8,1,Facebook-ads,2022-02-23 16:21:00,True,2022-02-23 16:33:00,0,2022-02-23 16:23:00,False,Unknown,25.0,2022,2,23
2022-02-23 19:35:00,1077,Kelly Clark,1,51,624,3630.0,3,16,Kanpur,0,novel,10,18,4,Google-ads,2022-02-23 19:47:00,False,,4,2022-02-23 19:56:00,Unknown,Unknown,21.0,2022,2,23
2022-02-25 02:30:00,1365,Tina Estrada,0,42,611,7633.0,5,5,Yokohama,3,mixer grinder,60,90,5,Twitter-ads,2022-02-25 02:48:00,True,2022-02-25 03:01:00,2,2022-02-25 02:52:00,True,Wrong Item,22.0,2022,2,25
2022-02-26 05:40:00,1794,Travis Harper,1,54,674,7752.05,1,10,Toronto,3,microwave oven,300,500,3,Instagram-ads,2022-02-26 05:45:00,True,2022-02-26 05:59:00,2,2022-02-26 05:49:00,False,Unknown,9.0,2022,2,26
2022-02-28 09:14:00,1692,Hayley Freeman,1,40,673,7737.0,0,17,Melbourne,4,action figure,8,15,3,E-mails,2022-02-28 09:33:00,False,,4,2022-02-28 09:18:00,Unknown,Unknown,4.0,2022,2,28
2022-03-01 02:27:00,1030,Desiree Figueroa,0,39,695,7413.0,7,12,Edinburgh,2,jeans,40,70,5,E-mails,2022-03-01 02:36:00,True,2022-03-01 02:50:00,1,2022-03-01 02:38:00,False,Unknown,11.0,2022,3,1
2022-03-04 20:12:00,2145,Cathy Krueger,1,65,620,6948.0,4,6,Latina,3,microwave oven,300,500,2,Instagram-ads,2022-03-04 20:42:00,True,2022-03-04 20:57:00,0,2022-03-04 20:47:00,False,Unknown,35.0,2022,3,4
2022-03-05 05:05:00,1188,Anthony Vasquez,1,31,742,6721.0,7,12,Edinburgh,1,table fan,30,50,1,Instagram-ads,2022-03-05 05:17:00,True,2022-03-05 05:22:00,0,2022-03-05 05:22:00,False,Unknown,17.0,2022,3,5
2022-03-05 11:44:00,2036,Stephanie Colon,0,37,613,7297.0,0,9,Wollongong,4,board game,20,35,5,Google-ads,2022-03-05 11:59:00,True,2022-03-05 12:14:00,1,2022-03-05 12:01:00,False,Unknown,17.0,2022,3,5
2022-03-10 12:52:00,1376,James Little,1,66,639,6126.0,2,4,Guangzhou,2,jeans,40,70,5,E-mails,2022-03-10 13:21:00,True,2022-03-10 13:33:00,1,2022-03-10 13:23:00,False,Unknown,31.0,2022,3,10
2022-03-10 16:39:00,1459,Pamela Gibson,0,35,611,4308.0,7,12,Edinburgh,3,microwave oven,300,500,3,E-mails,2022-03-10 17:03:00,True,2022-03-10 17:14:00,1,2022-03-10 17:05:00,False,Unknown,26.0,2022,3,10
2022-03-11 08:23:00,1743,Diana Jimenez,1,69,718,5678.0,7,3,Birmingham,2,jeans,40,70,6,Google-ads,2022-03-11 08:34:00,True,2022-03-11 08:45:00,1,2022-03-11 08:37:00,False,Unknown,14.0,2022,3,11
2022-03-12 13:14:00,1343,Leslie Harris,1,69,717,5644.0,8,14,San Antonio,3,mixer grinder,60,90,5,Google-ads,2022-03-12 13:26:00,True,2022-03-12 13:33:00,2,2022-03-12 13:29:00,True,Poor Value,15.0,2022,3,12
2022-03-12 14:08:00,2178,Samuel Chambers,1,66,724,4063.0,8,1,San Jose,0,textbook,30,50,2,Billboard-QR code,2022-03-12 14:15:00,True,2022-03-12 14:24:00,0,2022-03-12 14:20:00,True,Poor Quality,12.0,2022,3,12
2022-03-15 15:45:00,2033,Jason Sullivan,1,72,650,5832.0,0,9,Newcastle,0,textbook,30,50,3,Billboard-QR code,2022-03-15 16:00:00,True,2022-03-15 16:10:00,1,2022-03-15 16:03:00,False,Unknown,18.0,2022,3,15
2022-03-15 21:40:00,1437,Justin Wagner,1,56,634,4530.0,8,1,Los Angeles,2,shoes,60,100,3,Instagram-ads,2022-03-15 22:02:00,False,,4,2022-03-15 21:47:00,Unknown,Unknown,7.0,2022,3,15
2022-03-17 02:37:00,1665,Nichole Robinson,0,37,732,3286.8,2,13,Jinan,3,microwave oven,300,500,6,Billboard-QR code,2022-03-17 02:46:00,True,2022-03-17 02:53:00,1,2022-03-17 02:48:00,False,Unknown,11.0,2022,3,17
2022-03-17 18:32:00,1900,Meagan James,1,70,635,3717.0,8,1,San Diego,4,plush toy,12,20,1,Billboard-QR code,2022-03-17 18:41:00,True,2022-03-17 18:47:00,3,2022-03-17 18:46:00,False,Unknown,14.0,2022,3,17
2022-03-18 12:17:00,1772,Dana Durham,0,23,679,5212.0,3,8,Mumbai,0,magazine,5,8,2,Billboard-QR code,2022-03-18 12:41:00,True,2022-03-18 12:50:00,2,2022-03-18 12:45:00,False,Unknown,28.0,2022,3,18
2022-03-21 13:35:00,1860,Amber Wright,1,36,686,3432.0,2,13,Qingdao,3,microwave oven,300,500,4,Google-ads,2022-03-21 13:45:00,True,2022-03-21 13:53:00,3,2022-03-21 13:47:00,False,Unknown,12.0,2022,3,21
2022-03-24 11:03:00,2045,Jessica Martin,1,19,627,5018.0,1,10,Mississauga,1,hair dryer,25,40,5,Twitter-ads,2022-03-24 11:10:00,False,,4,2022-03-24 11:25:00,Unknown,Unknown,22.0,2022,3,24
2022-03-24 20:01:00,1071,Julie Morgan,0,66,715,7348.0,5,15,Tokyo,4,puzzle,15,25,1,Google-ads,2022-03-24 20:19:00,False,,4,2022-03-24 20:24:00,Unknown,Unknown,23.0,2022,3,24
2022-03-25 05:23:00,1683,Ronald Wade,1,25,694,5757.0,6,0,Seville,3,toaster,40,60,5,Billboard-QR code,2022-03-25 05:51:00,True,2022-03-25 05:59:00,1,2022-03-25 05:55:00,False,Unknown,32.0,2022,3,25
2022-03-25 06:40:00,1816,Danielle Peterson,0,19,680,6548.0,3,16,Kanpur,2,jeans,40,70,3,Instagram-ads,2022-03-25 06:59:00,False,,4,2022-03-25 07:16:00,Unknown,Unknown,36.0,2022,3,25
2022-03-25 07:18:00,1079,Michael Graham,0,69,719,5643.0,6,2,Tarragona,2,dress,50,80,5,Google-ads,2022-03-25 07:43:00,False,,4,2022-03-25 07:35:00,Unknown,Unknown,17.0,2022,3,25
2022-03-26 20:04:00,1006,Annette Atkins,0,36,660,5350.0,3,8,Nagpur,4,puzzle,15,25,5,Google-ads,2022-03-26 20:13:00,True,2022-03-26 20:25:00,1,2022-03-26 20:15:00,False,Unknown,11.0,2022,3,26
2022-03-27 22:59:00,1299,Ronald Zamora,0,59,764,5906.0,0,17,Melbourne,4,plush toy,12,20,4,Facebook-ads,2022-03-27 23:08:00,True,2022-03-27 23:22:00,1,2022-03-27 23:10:00,False,Unknown,11.0,2022,3,27
2022-03-29 21:14:00,2197,Mr. Matthew Perez MD,0,35,613,4948.0,1,10,Toronto,2,t-shirt,15,25,1,Instagram-ads,2022-03-29 21:33:00,True,2022-03-29 21:46:00,0,2022-03-29 21:38:00,False,Unknown,24.0,2022,3,29
2022-03-31 02:44:00,1965,Jacob Burch,0,20,628,7171.0,1,11,Montreal,4,plush toy,12,20,3,Google-ads,2022-03-31 03:12:00,True,2022-03-31 03:17:00,2,2022-03-31 03:17:00,False,Unknown,33.0,2022,3,31
2022-04-04 18:10:00,2087,Amber Howard,1,33,615,3968.0,6,2,Tarragona,3,toaster,40,60,1,Twitter-ads,2022-04-04 18:25:00,False,,4,2022-04-04 18:44:00,Unknown,Unknown,34.0,2022,4,4
2022-04-05 14:07:00,1929,Paula Smith,0,19,766,3567.0,5,15,Yokohama,4,puzzle,15,25,3,Google-ads,2022-04-05 14:28:00,True,2022-04-05 14:37:00,1,2022-04-05 14:33:00,False,Unknown,26.0,2022,4,5
2022-04-07 08:08:00,1275,Lisa Calhoun,1,24,687,7418.0,5,15,Tokyo,1,laptop,800,1200,6,Billboard-QR code,2022-04-07 08:15:00,True,2022-04-07 08:22:00,1,2022-04-07 08:20:00,False,Unknown,12.0,2022,4,7
2022-04-07 19:03:00,2006,Keith Williams,0,68,616,4239.0,1,11,Montreal,4,puzzle,15,25,6,E-mails,2022-04-07 19:32:00,True,2022-04-07 19:45:00,0,2022-04-07 19:35:00,False,Unknown,32.0,2022,4,7
2022-04-07 20:28:00,1823,Dr. Veronica Robinson DDS,0,57,636,5017.0,3,8,Mumbai,0,textbook,30,50,3,Facebook-ads,2022-04-07 20:40:00,True,2022-04-07 20:55:00,0,2022-04-07 20:42:00,False,Unknown,14.0,2022,4,7
2022-04-08 21:29:00,1079,Michael Graham,0,69,719,5643.0,6,2,Tarragona,2,shoes,60,100,4,Instagram-ads,2022-04-08 21:41:00,True,2022-04-08 21:48:00,1,2022-04-08 21:46:00,False,Unknown,17.0,2022,4,8
2022-04-12 01:43:00,1594,Keith Sanchez,1,69,768,4007.0,2,4,Guangzhou,2,shoes,60,100,4,Facebook-ads,2022-04-12 01:57:00,True,2022-04-12 02:07:00,1,2022-04-12 01:59:00,False,Unknown,16.0,2022,4,12
2022-04-12 14:02:00,1116,Charles Graves,0,72,769,6423.0,4,7,Milan,3,electric stove,250,400,5,Facebook-ads,2022-04-12 14:10:00,True,2022-04-12 14:23:00,1,2022-04-12 14:13:00,False,Unknown,11.0,2022,4,12
2022-04-13 01:43:00,1304,Joshua Williams,1,43,731,7302.0,1,10,Ottawa,0,novel,10,18,6,Google-ads,2022-04-13 01:57:00,True,2022-04-13 02:02:00,0,2022-04-13 02:01:00,True,Arrived Damaged,18.0,2022,4,13
2022-04-13 02:51:00,1758,Cheryl Escobar,1,37,703,4185.0,3,8,Nagpur,2,dress,50,80,3,Instagram-ads,2022-04-13 03:18:00,True,2022-04-13 03:29:00,1,2022-04-13 03:22:00,False,Unknown,31.0,2022,4,13
2022-04-14 17:25:00,1132,Aaron Reynolds,0,69,624,5719.0,0,9,Newcastle,4,puzzle,15,25,2,Billboard-QR code,2022-04-14 17:49:00,True,2022-04-14 17:54:00,3,2022-04-14 17:53:00,False,Unknown,28.0,2022,4,14
2022-04-14 22:52:00,1474,Joyce Gomez,1,32,678,5153.0,3,16,Ghaziabad,0,autobiography,20,35,6,Facebook-ads,2022-04-14 23:18:00,True,2022-04-14 23:27:00,2,2022-04-14 23:20:00,False,Unknown,28.0,2022,4,14
2022-04-15 04:07:00,1394,Michelle Campbell,1,23,673,7752.05,8,14,Houston,2,t-shirt,15,25,1,Google-ads,2022-04-15 04:26:00,False,,4,2022-04-15 04:35:00,Unknown,Unknown,28.0,2022,4,15
2022-04-15 13:20:00,1873,Brandon Hill,0,70,706,5641.0,3,8,Mumbai,1,television,1000,1500,4,Twitter-ads,2022-04-15 13:38:00,True,2022-04-15 13:43:00,2,2022-04-15 13:43:00,False,Unknown,23.0,2022,4,15
2022-04-15 20:48:00,2124,Michael Summers,1,18,740,6682.0,6,2,Girona,4,plush toy,12,20,3,Facebook-ads,2022-04-15 21:00:00,True,2022-04-15 21:07:00,0,2022-04-15 21:04:00,True,Arrived Damaged,16.0,2022,4,15
2022-04-17 21:32:00,1150,Scott Hull,0,21,611,3478.0,8,14,Houston,2,dress,50,80,5,Instagram-ads,2022-04-17 21:46:00,True,2022-04-17 21:55:00,1,2022-04-17 21:49:00,False,Unknown,17.0,2022,4,17
2022-04-18 04:33:00,1473,Mary Fritz,0,44,738,4644.0,4,7,Milan,4,plush toy,12,20,6,Billboard-QR code,2022-04-18 04:43:00,True,2022-04-18 04:50:00,2,2022-04-18 04:45:00,False,Unknown,12.0,2022,4,18
2022-04-18 21:26:00,1205,Catherine Blevins,1,63,760,6492.0,6,2,Barcelona,2,t-shirt,15,25,6,Twitter-ads,2022-04-18 21:34:00,True,2022-04-18 21:47:00,2,2022-04-18 21:38:00,False,Unknown,12.0,2022,4,18
2022-04-19 13:53:00,1615,Donald Rojas,0,63,611,4676.0,1,10,Mississauga,2,dress,50,80,6,Twitter-ads,2022-04-19 14:23:00,True,2022-04-19 14:36:00,2,2022-04-19 14:27:00,False,Unknown,34.0,2022,4,19
2022-04-20 10:44:00,2124,Michael Summers,1,18,740,6682.0,6,2,Girona,1,laptop,800,1200,2,Twitter-ads,2022-04-20 11:03:00,True,2022-04-20 11:17:00,2,2022-04-20 11:07:00,False,Unknown,23.0,2022,4,20
2022-04-21 20:10:00,1324,Lauren Valencia,0,63,705,6055.0,0,17,Melbourne,1,table fan,30,50,4,Billboard-QR code,2022-04-21 20:15:00,True,2022-04-21 20:26:00,0,2022-04-21 20:20:00,False,Unknown,10.0,2022,4,21
2022-04-22 07:55:00,1205,Catherine Blevins,1,63,760,6492.0,6,2,Barcelona,2,shoes,60,100,2,Facebook-ads,2022-04-22 08:09:00,True,2022-04-22 08:23:00,1,2022-04-22 08:14:00,False,Unknown,19.0,2022,4,22
2022-04-23 13:48:00,1764,Phillip Vazquez,0,20,663,6911.0,3,8,Nagpur,1,laptop,800,1200,6,Facebook-ads,2022-04-23 14:00:00,True,2022-04-23 14:11:00,1,2022-04-23 14:04:00,False,Unknown,16.0,2022,4,23
2022-04-24 09:12:00,1009,Justin Hardin,1,59,611,3286.8,6,2,Barcelona,1,television,1000,1500,5,Google-ads,2022-04-24 09:35:00,False,,4,2022-04-24 09:44:00,Unknown,Unknown,32.0,2022,4,24
2022-04-24 12:51:00,1534,Rachel Cruz,0,64,682,7099.0,8,1,San Jose,1,laptop,800,1200,4,Billboard-QR code,2022-04-24 13:18:00,True,2022-04-24 13:25:00,2,2022-04-24 13:21:00,False,Unknown,30.0,2022,4,24
2022-04-24 13:02:00,1163,Carlos Ali,0,64,758,7752.05,3,16,Lucknow,3,electric stove,250,400,1,E-mails,2022-04-24 13:29:00,True,2022-04-24 13:44:00,2,2022-04-24 13:31:00,False,Unknown,29.0,2022,4,24
2022-04-24 13:45:00,1918,Shelby Delgado,1,47,660,5128.0,3,8,Mumbai,4,puzzle,15,25,5,Facebook-ads,2022-04-24 14:05:00,False,,4,2022-04-24 13:48:00,Unknown,Unknown,3.0,2022,4,24
2022-04-26 09:06:00,1250,Elizabeth Chambers,0,66,742,4310.0,6,0,Seville,2,shoes,60,100,3,Google-ads,2022-04-26 09:18:00,False,,4,2022-04-26 09:12:00,Unknown,Unknown,6.0,2022,4,26
2022-04-27 05:18:00,1391,Tammy Frazier,0,21,625,5462.0,6,2,Barcelona,0,autobiography,20,35,3,Facebook-ads,2022-04-27 05:44:00,True,2022-04-27 05:58:00,2,2022-04-27 05:47:00,False,Unknown,29.0,2022,4,27
2022-04-28 02:42:00,1925,Darren Pacheco,0,66,767,5000.0,6,2,Girona,1,television,1000,1500,2,E-mails,2022-04-28 03:08:00,True,2022-04-28 03:15:00,3,2022-04-28 03:13:00,False,Unknown,31.0,2022,4,28
2022-04-28 22:23:00,1623,Candice Faulkner,0,23,703,7752.05,6,0,Granada,3,microwave oven,300,500,4,Google-ads,2022-04-28 22:36:00,True,2022-04-28 22:43:00,1,2022-04-28 22:39:00,False,Unknown,16.0,2022,4,28
2022-04-30 03:44:00,1765,Troy Wells,1,65,718,6871.0,3,8,Pune,3,mixer grinder,60,90,5,Twitter-ads,2022-04-30 04:13:00,False,,4,2022-04-30 04:03:00,Unknown,Unknown,19.0,2022,4,30
2022-05-01 19:31:00,1184,Tony Patel MD,0,57,722,5117.0,8,14,San Antonio,3,toaster,40,60,2,Google-ads,2022-05-01 19:51:00,True,2022-05-01 20:05:00,1,2022-05-01 19:53:00,True,Poor Value,22.0,2022,5,1
2022-05-02 03:15:00,2083,Laurie Oliver,1,72,712,3286.8,3,8,Mumbai,2,shoes,60,100,5,Facebook-ads,2022-05-02 03:27:00,True,2022-05-02 03:32:00,2,2022-05-02 03:30:00,False,Unknown,15.0,2022,5,2
2022-05-02 19:56:00,1576,Stephanie Henderson,1,56,670,5863.0,4,6,Latina,1,hair dryer,25,40,1,Billboard-QR code,2022-05-02 20:23:00,True,2022-05-02 20:35:00,1,2022-05-02 20:28:00,False,Unknown,32.0,2022,5,2
2022-05-03 09:00:00,1127,Manuel Mills,1,25,715,7752.05,8,14,San Antonio,1,laptop,800,1200,4,Twitter-ads,2022-05-03 09:22:00,True,2022-05-03 09:27:00,3,2022-05-03 09:27:00,False,Unknown,27.0,2022,5,3
2022-05-04 13:21:00,1557,Jessica Santiago,1,24,723,7440.0,7,12,Aberdeen,0,novel,10,18,3,Instagram-ads,2022-05-04 13:35:00,True,2022-05-04 13:48:00,3,2022-05-04 13:39:00,False,Unknown,18.0,2022,5,4
2022-05-05 07:38:00,2166,Marco Ferguson,1,40,722,6225.0,1,11,Quebec City,1,laptop,800,1200,4,Instagram-ads,2022-05-05 07:52:00,True,2022-05-05 07:59:00,1,2022-05-05 07:57:00,False,Unknown,19.0,2022,5,5
2022-05-06 01:13:00,1580,Brandon Jones,0,40,626,7752.05,2,13,Jinan,3,mixer grinder,60,90,5,Billboard-QR code,2022-05-06 01:37:00,True,2022-05-06 01:43:00,0,2022-05-06 01:42:00,False,Unknown,29.0,2022,5,6
2022-05-06 12:04:00,1764,Phillip Vazquez,0,20,663,6911.0,3,8,Nagpur,4,board game,20,35,3,Twitter-ads,2022-05-06 12:14:00,True,2022-05-06 12:29:00,0,2022-05-06 12:18:00,False,Unknown,14.0,2022,5,6
2022-05-06 15:44:00,2148,Denise Williams,0,19,711,7752.05,8,1,San Jose,1,laptop,800,1200,3,Billboard-QR code,2022-05-06 16:07:00,True,2022-05-06 16:22:00,2,2022-05-06 16:09:00,False,Unknown,25.0,2022,5,6
2022-05-06 18:39:00,1926,Cynthia Mcdonald,1,71,715,3649.0,6,2,Girona,1,television,1000,1500,3,Billboard-QR code,2022-05-06 19:01:00,True,2022-05-06 19:16:00,0,2022-05-06 19:04:00,False,Unknown,25.0,2022,5,6
2022-05-07 08:11:00,1276,Judy Ellis,0,55,612,3286.8,3,16,Lucknow,3,mixer grinder,60,90,5,E-mails,2022-05-07 08:30:00,True,2022-05-07 08:41:00,0,2022-05-07 08:33:00,False,Unknown,22.0,2022,5,7
2022-05-08 02:23:00,1452,Jesus Sanchez,1,71,741,3286.8,3,16,Kanpur,3,microwave oven,300,500,5,E-mails,2022-05-08 02:38:00,True,2022-05-08 02:47:00,2,2022-05-08 02:43:00,False,Unknown,20.0,2022,5,8
2022-05-10 02:38:00,1886,Brooke Hawkins,1,71,696,3966.0,0,9,Sydney,0,novel,10,18,1,Billboard-QR code,2022-05-10 02:52:00,False,,4,2022-05-10 02:56:00,Unknown,Unknown,18.0,2022,5,10
2022-05-11 15:07:00,1890,Jeffrey Gonzalez,1,65,694,3286.8,4,6,Rome,3,microwave oven,300,500,2,Billboard-QR code,2022-05-11 15:28:00,True,2022-05-11 15:37:00,0,2022-05-11 15:33:00,False,Unknown,26.0,2022,5,11
2022-05-14 07:40:00,1013,Jean Richardson,0,46,659,4287.0,5,5,Sagamihara,0,magazine,5,8,1,Google-ads,2022-05-14 08:00:00,False,,4,2022-05-14 07:45:00,Unknown,Unknown,5.0,2022,5,14
2022-05-14 22:48:00,2095,Dwayne Young,0,55,718,5527.0,4,7,Brescia,3,microwave oven,300,500,4,Google-ads,2022-05-14 23:17:00,True,2022-05-14 23:24:00,0,2022-05-14 23:21:00,True,Wrong Item,33.0,2022,5,14
2022-05-18 03:40:00,1309,Scott Juarez,0,19,697,4604.0,1,10,Toronto,0,textbook,30,50,1,Billboard-QR code,2022-05-18 04:09:00,True,2022-05-18 04:20:00,1,2022-05-18 04:14:00,False,Unknown,34.0,2022,5,18
2022-05-20 20:19:00,2147,Jason Gallagher,0,41,706,7386.0,8,1,San Diego,4,board game,20,35,4,Facebook-ads,2022-05-20 20:45:00,False,,4,2022-05-20 20:46:00,Unknown,Unknown,27.0,2022,5,20
2022-05-21 03:07:00,1132,Aaron Reynolds,0,69,624,5719.0,0,9,Newcastle,3,toaster,40,60,2,E-mails,2022-05-21 03:27:00,True,2022-05-21 03:37:00,2,2022-05-21 03:32:00,False,Unknown,25.0,2022,5,21
2022-05-21 11:31:00,1715,Rachel Rivera,1,60,769,7058.0,6,2,Tarragona,4,action figure,8,15,1,Billboard-QR code,2022-05-21 11:47:00,True,2022-05-21 11:54:00,0,2022-05-21 11:52:00,False,Unknown,21.0,2022,5,21
2022-05-22 00:49:00,1846,Kelly Brown,1,50,729,6450.0,5,15,Kawasaki,1,hair dryer,25,40,4,Twitter-ads,2022-05-22 01:10:00,True,2022-05-22 01:15:00,3,2022-05-22 01:13:00,False,Unknown,24.0,2022,5,22
2022-05-24 20:24:00,1891,Logan Webb,0,51,678,5654.0,6,2,Barcelona,4,board game,20,35,1,Billboard-QR code,2022-05-24 20:50:00,True,2022-05-24 20:57:00,1,2022-05-24 20:55:00,False,Unknown,31.0,2022,5,24
2022-05-25 20:42:00,1393,Danielle Brown,1,45,731,3557.0,7,12,Aberdeen,1,table fan,30,50,4,E-mails,2022-05-25 20:54:00,True,2022-05-25 21:07:00,1,2022-05-25 20:58:00,False,Unknown,16.0,2022,5,25
2022-05-26 15:18:00,1664,Jonathan Myers,1,21,742,5855.0,3,16,Ghaziabad,0,autobiography,20,35,5,Google-ads,2022-05-26 15:43:00,True,2022-05-26 15:56:00,1,2022-05-26 15:48:00,False,Unknown,30.0,2022,5,26
2022-05-28 08:36:00,1039,John Anderson,1,70,645,5642.0,6,0,Seville,0,textbook,30,50,3,Twitter-ads,2022-05-28 08:47:00,True,2022-05-28 08:52:00,0,2022-05-28 08:52:00,False,Unknown,16.0,2022,5,28
2022-05-29 05:36:00,1292,Sierra Hernandez,1,25,611,7752.05,0,9,Newcastle,2,shoes,60,100,6,Instagram-ads,2022-05-29 06:00:00,True,2022-05-29 06:13:00,0,2022-05-29 06:04:00,False,Unknown,28.0,2022,5,29
2022-05-30 00:37:00,1561,Kendra Tate,1,23,663,3779.0,5,15,Yokohama,2,dress,50,80,5,Facebook-ads,2022-05-30 01:00:00,True,2022-05-30 01:06:00,2,2022-05-30 01:05:00,False,Unknown,28.0,2022,5,30
2022-05-30 04:36:00,1978,Lisa Ross,0,18,730,4842.0,7,12,Edinburgh,2,shoes,60,100,6,Billboard-QR code,2022-05-30 04:47:00,False,,4,2022-05-30 05:00:00,Unknown,Unknown,24.0,2022,5,30
2022-05-30 05:15:00,2157,Anna House,0,23,672,3349.0,4,7,Bergamo,0,autobiography,20,35,6,E-mails,2022-05-30 05:33:00,False,,4,2022-05-30 05:44:00,Unknown,Unknown,29.0,2022,5,30
2022-06-01 08:07:00,2122,Theresa Kemp,0,66,670,7030.0,0,9,Newcastle,4,puzzle,15,25,3,Instagram-ads,2022-06-01 08:28:00,True,2022-06-01 08:40:00,0,2022-06-01 08:32:00,False,Unknown,25.0,2022,6,1
2022-06-01 12:09:00,2038,Stephanie Walker,1,58,741,3790.0,4,7,Brescia,4,puzzle,15,25,1,Facebook-ads,2022-06-01 12:33:00,True,2022-06-01 12:39:00,2,2022-06-01 12:38:00,False,Unknown,29.0,2022,6,1
2022-06-02 16:09:00,2067,Keith Hubbard,0,58,762,7408.0,5,15,Tokyo,3,electric stove,250,400,3,Facebook-ads,2022-06-02 16:17:00,True,2022-06-02 16:27:00,1,2022-06-02 16:21:00,False,Unknown,12.0,2022,6,2
2022-06-04 05:14:00,1818,Paul Miller,0,45,617,6830.0,1,11,Laval,2,shoes,60,100,2,Instagram-ads,2022-06-04 05:30:00,True,2022-06-04 05:43:00,1,2022-06-04 05:35:00,False,Unknown,21.0,2022,6,4
2022-06-05 09:44:00,1844,Deborah Hubbard,0,22,639,6882.0,3,8,Pune,3,toaster,40,60,3,Instagram-ads,2022-06-05 10:10:00,True,2022-06-05 10:23:00,0,2022-06-05 10:15:00,False,Unknown,31.0,2022,6,5
2022-06-06 11:10:00,1943,Molly Shaw,0,23,703,5148.0,6,0,Seville,1,table fan,30,50,3,E-mails,2022-06-06 11:35:00,False,,4,2022-06-06 11:47:00,Unknown,Unknown,37.0,2022,6,6
2022-06-07 22:48:00,2160,Joseph Franklin,1,49,765,6802.0,0,9,Sydney,0,textbook,30,50,4,Instagram-ads,2022-06-07 23:08:00,True,2022-06-07 23:22:00,1,2022-06-07 23:13:00,False,Unknown,25.0,2022,6,7
2022-06-08 05:30:00,1818,Paul Miller,0,45,617,6830.0,1,11,Laval,4,puzzle,15,25,1,Facebook-ads,2022-06-08 05:46:00,False,,4,2022-06-08 06:05:00,Unknown,Unknown,35.0,2022,6,8
2022-06-08 21:48:00,1751,Russell Ortega,0,58,674,6494.0,1,10,Mississauga,3,electric stove,250,400,4,Google-ads,2022-06-08 22:10:00,True,2022-06-08 22:24:00,0,2022-06-08 22:14:00,False,Unknown,26.0,2022,6,8
2022-06-09 14:08:00,1568,Kim Thompson,0,66,686,3628.0,4,6,Frosinone,2,dress,50,80,2,Twitter-ads,2022-06-09 14:22:00,True,2022-06-09 14:32:00,0,2022-06-09 14:26:00,True,Poor Quality,18.0,2022,6,9
2022-06-11 11:41:00,1687,John Conley,0,32,626,7670.0,4,7,Brescia,0,autobiography,20,35,1,Billboard-QR code,2022-06-11 12:10:00,True,2022-06-11 12:20:00,3,2022-06-11 12:13:00,True,Poor Quality,32.0,2022,6,11
2022-06-12 07:56:00,1368,Thomas Wagner,0,31,747,5787.0,3,8,Mumbai,0,textbook,30,50,1,Instagram-ads,2022-06-12 08:22:00,False,,4,2022-06-12 08:23:00,Unknown,Unknown,27.0,2022,6,12
2022-06-12 11:15:00,1900,Meagan James,1,70,635,3717.0,8,1,San Diego,0,textbook,30,50,6,E-mails,2022-06-12 11:23:00,False,,4,2022-06-12 11:25:00,Unknown,Unknown,10.0,2022,6,12
2022-06-12 12:26:00,1312,Mrs. Angela Kelley,0,21,697,5127.0,4,6,Frosinone,0,textbook,30,50,5,Billboard-QR code,2022-06-12 12:44:00,True,2022-06-12 12:57:00,1,2022-06-12 12:47:00,False,Unknown,21.0,2022,6,12
2022-06-14 09:10:00,1792,Eddie Bishop,0,47,628,5556.0,1,11,Montreal,0,magazine,5,8,5,Instagram-ads,2022-06-14 09:32:00,True,2022-06-14 09:42:00,3,2022-06-14 09:34:00,True,Arrived Late,24.0,2022,6,14
